genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed: 9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	21	na	7908092	3020784	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_21.d_na	na	32.05	373328	2.81	167892	3.56	6512	Pos	1000000	34.86	373328	3.56	6.5876825914518955
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	21	na	7908092	4187616	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_21.d_na	na	32.05	373328	2.81	167892	1	7896	Str	999880	34.86	373328	1.0001200144017282	7.987767466539337
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	21	0	7908092	9452056	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_21.d_0	na	na	na	17.73	741996	0.8300000000000001	38472	Neg	1000000	17.73	741996	0.8300000000000001	38.91912233696826
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	21	0	7908092	9452056	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_21.d_0	na	na	na	17.73	741996	1.34	38472	Pos	1000000	17.73	741996	1.34	38.91912233696826
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	21	0	7908092	11429296	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_21.d_0	na	na	na	17.73	741996	0.19	40312	Str	999880	17.73	741996	0.19002280273632838	40.780506852980466
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	21	1	7908092	4176458	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_21.d_1	na	na	na	11.54	389808	4.859999999999999	33452	Neg	1000000	11.54	389808	4.859999999999999	33.84077979871757
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	21	1	7908092	4176458	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_21.d_1	na	na	na	11.54	389808	11.829999999999998	33452	Pos	1000000	11.54	389808	11.829999999999998	33.84077979871757
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	21	1	7908092	5421306	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_21.d_1	na	na	na	11.54	389808	1.62	34504	Str	999880	11.54	389808	1.6201944233307999	34.905006163307156
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	23	na	8257909	8397340	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_23.d_na	na	19.04	600340	1.7400000000000002	117844	1.66	11816	Neg	1000000	20.78	600340	1.66	11.446965569613324
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	23	na	8257909	8397340	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_23.d_na	na	19.04	600340	1.7400000000000002	117844	1.77	11804	Pos	1000000	20.78	600340	1.77	11.435340350686838
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	23	na	8257909	8397340	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_23.d_na	na	19.04	600340	1.7400000000000002	117844	0.24	11804	Str	999966	20.78	600340	0.24000816027744945	11.435340350686838
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	23	na	8257909	54396805	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_na	na	na	na	13.610000000000001	209364	1.41	205944	Neg	1000000	13.610000000000001	209364	1.41	199.51200721635465
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	23	na	8257909	54396805	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_na	na	na	na	13.610000000000001	209364	1.75	205932	Pos	1000000	13.610000000000001	209364	1.75	199.50038199742815
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	23	na	8257909	54396805	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_na	na	na	na	13.610000000000001	209364	1.1099999999999999	205932	Str	999966	13.610000000000001	209364	1.1100377412832034	199.50038199742815
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	23	na	8257909	3227712	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_23.d_na	na	25.7	388180	2.77	177500	2.9499999999999997	6780	Neg	1000000	28.47	388180	2.9499999999999997	6.568248693464653
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	23	na	8257909	3227712	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_23.d_na	na	25.7	388180	2.77	177500	3.65	6768	Pos	1000000	28.47	388180	3.65	6.556623474538167
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	23	na	8257909	4464392	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_23.d_na	na	25.7	388180	2.77	177500	0.92	8208	Str	999966	28.47	388180	0.92003128106355625	7.951649745716501
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	23	0	8257909	9823928	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_0	na	na	na	18.05	676696	0.8400000000000001	38736	Neg	1000000	18.05	676696	0.8400000000000001	37.526206694697166
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	23	0	8257909	9823928	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_0	na	na	na	18.05	676696	1.37	38724	Pos	1000000	18.05	676696	1.37	37.51458147577068
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	23	0	8257909	11888664	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_0	na	na	na	18.05	676696	0.18	40832	Str	999966	18.05	676696	0.18000612020808707	39.55674493385674
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	23	1	8257909	4275386	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_1	na	na	na	11.440000000000001	357200	3.9699999999999998	33456	Neg	1000000	11.440000000000001	357200	3.97	32.41111036704328
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	23	1	8257909	4275386	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_1	na	na	na	11.440000000000001	357200	11.559999999999999	33444	Pos	1000000	11.440000000000001	357200	11.559999999999999	32.399485148116796
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	23	1	8257909	5566162	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_23.d_1	na	na	na	11.440000000000001	357200	1.85	34756	Str	999966	11.440000000000001	357200	1.8500629021386727	33.67050908407928
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	25	na	8603801	8052506	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_25.d_na	na	21.02	602340	1.46	101964	1.6600000000000001	11604	Neg	1000000	22.48	602340	1.6600000000000001	10.789649830348237
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	25	na	8603801	8052506	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_25.d_na	na	21.02	602340	1.46	101964	1.62	11544	Pos	1000000	22.48	602340	1.62	10.733860534431235
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	25	na	8603801	8052506	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_25.d_na	na	21.02	602340	1.46	101964	0.23	11544	Str	999948	22.48	602340	0.23001196062195237	10.733860534431235
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	25	na	8603801	63057341	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_na	na	na	na	12.17	210368	1.2200000000000002	199976	Neg	1000000	12.17	210368	1.2200000000000002	185.94200400497408
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	25	na	8603801	63057341	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_na	na	na	na	12.17	210368	1.4700000000000002	199976	Pos	1000000	12.17	210368	1.4700000000000002	185.94200400497408
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	25	na	8603801	63057341	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_na	na	na	na	12.17	210368	0.91	199976	Str	999948	12.17	210368	0.910047322460768	185.94200400497408
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	25	na	8603801	3425008	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_25.d_na	na	39.55	402888	3.08	187284	2.63	7036	Neg	1000000	42.629999999999995	402888	2.63	6.542224767867133
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	25	na	8603801	3425008	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_25.d_na	na	39.55	402888	3.08	187284	3.3299999999999996	7040	Pos	1000000	42.629999999999995	402888	3.3299999999999996	6.545944054261599
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	25	na	8603801	4729712	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_25.d_na	na	39.55	402888	3.08	187284	1.06	8424	Str	999948	42.629999999999995	402888	1.0600551228663893	7.832817146747118
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	25	0	8603801	10191640	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_0	na	na	na	19.189999999999998	682224	0.81	39196	Neg	1000000	19.189999999999998	682224	0.81	36.445287379380346
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	25	0	8603801	10191640	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_0	na	na	na	19.189999999999998	682224	1.69	39196	Pos	1000000	19.189999999999998	682224	1.69	36.445287379380346
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	25	0	8603801	12342896	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_0	na	na	na	19.189999999999998	682224	0.21000000000000002	41304	Str	999948	19.189999999999998	682224	0.21001092056786955	38.40535130926436
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	25	1	8603801	4372898	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_1	na	na	na	9.649999999999999	360020	5.0200000000000005	33452	Neg	1000000	9.649999999999999	360020	5.0200000000000005	31.104392116925997
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	25	1	8603801	4372898	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_1	na	na	na	9.649999999999999	360020	12	33708	Pos	1000000	9.649999999999999	360020	12	31.34242644617187
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	25	1	8603801	5709050	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_25.d_1	na	na	na	9.649999999999999	360020	1.98	34768	Str	999948	9.649999999999999	360020	1.9801029653541982	32.32803734070558
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	27	na	8946500	7781058	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_27.d_na	na	19.74	595392	1.51	102888	1.53	11296	Neg	1000000	21.25	595392	1.53	10.10093332588163
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	27	na	8946500	7781058	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_27.d_na	na	19.74	595392	1.51	102888	1.84	11296	Pos	1000000	21.25	595392	1.84	10.10093332588163
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	27	na	8946500	7781058	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_27.d_na	na	19.74	595392	1.51	102888	0.2	11296	Str	999826	21.25	595392	0.2000348060562538	10.10093332588163
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	27	na	8946500	63093920	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_na	na	na	na	14.41	199520	1.29	188388	Neg	1000000	14.41	199520	1.29	168.45738556977588
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	27	na	8946500	63093920	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_na	na	na	na	14.41	199520	1.81	188384	Pos	1000000	14.41	199520	1.81	168.45380875202594
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	27	na	8946500	63093920	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_na	na	na	na	14.41	199520	1.1400000000000001	188388	Str	999826	14.41	199520	1.1401983945206469	168.45738556977588
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	27	na	8946500	3600624	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_27.d_na	na	34.48	417460	3.3	195936	2.95	7572	Neg	1000000	37.779999999999994	417460	2.95	6.7709160006706535
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	27	na	8946500	3600624	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_27.d_na	na	34.48	417460	3.3	195936	3.38	7580	Pos	1000000	37.779999999999994	417460	3.38	6.77806963617057
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	27	na	8946500	4966736	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_27.d_na	na	34.48	417460	3.3	195936	1.03	8748	Str	999826	37.779999999999994	417460	1.0301792511897072	7.82250041915833
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	27	0	8946500	10556088	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_0	na	na	na	18.5	636952	0.78	39468	Neg	1000000	18.5	636952	0.78	35.29246073883642
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	27	0	8946500	10556088	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_0	na	na	na	18.5	636952	2.0399999999999996	39468	Pos	1000000	18.5	636952	2.0399999999999996	35.29246073883642
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	27	0	8946500	12793096	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_0	na	na	na	18.5	636952	0.19999999999999998	41840	Str	999826	18.5	636952	0.2000348060562538	37.41351366456156
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	27	1	8946500	4470250	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_1	na	na	na	12.67	337396	4.83	33820	Neg	1000000	12.67	337396	4.83	30.2419940758956
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	27	1	8946500	4470250	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_1	na	na	na	12.67	337396	15.37	33724	Pos	1000000	12.67	337396	15.370000000000001	30.156150449896607
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	27	1	8946500	5851266	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_27.d_1	na	na	na	12.67	337396	2.17	35040	Str	999826	12.67	337396	2.170377645710354	31.33292348963282
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	29	na	9285284	7709812	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_29.d_na	na	19.93	593228	1.46	89060	2.2399999999999998	11016	Neg	1000000	21.39	593228	2.2399999999999998	9.49114749748096
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	29	na	9285284	7709812	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_29.d_na	na	19.93	593228	1.46	89060	2.21	11016	Pos	1000000	21.39	593228	2.21	9.49114749748096
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	29	na	9285284	7709812	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_29.d_na	na	19.93	593228	1.46	89060	0.17	11016	Str	999872	21.39	593228	0.17002176278563658	9.49114749748096
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	29	na	9285284	73602726	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_na	na	na	na	14.59	205808	1.29	193648	Neg	1000000	14.59	205808	1.29	166.84293124475244
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	29	na	9285284	73602726	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_na	na	na	na	14.59	205808	1.5699999999999998	193648	Pos	1000000	14.59	205808	1.5699999999999998	166.84293124475244
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	29	na	9285284	73602726	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_na	na	na	na	14.59	205808	1.03	193648	Str	999872	14.59	205808	1.0301318568776803	166.84293124475244
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	29	na	9285284	3786616	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_29.d_na	na	46.01	431832	3.98	205076	3.13	7752	Neg	1000000	49.989999999999995	431832	3.13	6.67895564637549
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	29	na	9285284	3786616	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_29.d_na	na	46.01	431832	3.98	205076	4.2	7300	Pos	1000000	49.989999999999995	431832	4.2	6.289522216014071
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	29	na	9285284	5217840	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_29.d_na	na	46.01	431832	3.98	205076	0.8	8948	Str	999872	49.989999999999995	431832	0.800102413108878	7.709403395738891
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	29	0	9285284	10916408	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_0	na	na	na	17.7	770476	0.86	39988	Neg	1000000	17.7	770476	0.86	34.452796489585026
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	29	0	9285284	10916408	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_0	na	na	na	17.7	770476	1.43	39988	Pos	1000000	17.7	770476	1.43	34.452796489585026
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	29	0	9285284	13238200	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_0	na	na	na	17.7	770476	0.19999999999999998	42096	Str	999872	17.7	770476	0.20002560327721947	36.269003726757305
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	29	1	9285284	4567458	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_1	na	na	na	12.69	404192	4.2700000000000005	33904	Neg	1000000	12.69	404192	4.2700000000000005	29.210953590649464
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	29	1	9285284	4567458	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_1	na	na	na	12.69	404192	13.25	33712	Pos	1000000	12.69	404192	13.25	29.045530540584434
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	29	1	9285284	5992714	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_29.d_1	na	na	na	12.69	404192	2.2899999999999996	35292	Str	999872	12.69	404192	2.2902931575241627	30.40682439007789
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	31	na	9621316	7638168	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_31.d_na	na	16.03	585444	1.85	90788	1.68	11024	Neg	1000000	17.880000000000003	585444	1.68	9.16631363110826
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	31	na	9621316	7638168	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_31.d_na	na	16.03	585444	1.85	90788	1.91	11012	Pos	1000000	17.880000000000003	585444	1.91	9.156335786081655
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	31	na	9621316	7638168	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_31.d_na	na	16.03	585444	1.85	90788	0.23	11012	Str	999810	17.880000000000003	585444	0.23004370830457788	9.156335786081655
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	31	na	9621316	74662847	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_na	na	na	na	14.12	202156	1.33	189296	Neg	1000000	14.12	202156	1.33	157.39717934635968
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	31	na	9621316	74662847	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_na	na	na	na	14.12	202156	1.9500000000000002	189216	Pos	1000000	14.12	202156	1.9500000000000004	157.33066037951565
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	31	na	9621316	74662847	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_na	na	na	na	14.12	202156	1.36	189288	Str	999810	14.12	202156	1.36025844910533	157.3905274496753
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	31	na	9621316	3972752	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_31.d_na	na	38.95	446096	4.069999999999999	214208	2.94	7568	Neg	1000000	43.02	446096	2.94	6.292694263445874
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	31	na	9621316	3972752	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_31.d_na	na	38.95	446096	4.069999999999999	214208	4.56	7556	Pos	1000000	43.02	446096	4.56	6.282716418419268
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	31	na	9621316	5469000	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_31.d_na	na	38.95	446096	4.069999999999999	214208	1.32	9404	Str	999810	43.02	446096	1.3202508476610557	7.819304552516517
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	31	0	9621316	11273720	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_0	na	na	na	20.09	2051944	0.68	40252	Neg	1000000	20.09	2051944	0.68	33.469018167577076
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	31	0	9621316	11273720	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_0	na	na	na	20.09	2051944	2.13	40240	Pos	1000000	20.09	2051944	2.13	33.45904032255047
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	31	0	9621316	13679592	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_0	na	na	na	20.09	2051944	0.31	42612	Str	999810	20.09	2051944	0.3100589111931267	35.431327689476156
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	31	1	9621316	4662362	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_1	na	na	na	13.76	1044804	5.07	33936	Neg	1000000	13.76	1044804	5.07	28.217345735240375
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	31	1	9621316	4662362	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_1	na	na	na	13.76	1044804	18.24	33968	Pos	1000000	13.76	1044804	18.24	28.24395332197799
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	31	1	9621316	6131434	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_31.d_1	na	na	na	13.76	1044804	3.0999999999999996	35280	Str	999810	13.76	1044804	3.1005891119312667	29.334864378220193
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	33	na	9954783	7531960	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_33.d_na	na	22.18	607000	2.44	79920	2.4	11016	Neg	1000000	24.62	607000	2.4	8.852829840690651
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	33	na	9954783	7531960	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_33.d_na	na	22.18	607000	2.44	79920	2.73	11016	Pos	1000000	24.62	607000	2.73	8.852829840690651
spneumo_pangenome_RASE_db.unitigs_k128	1	SSHash	eulertigs	33	na	9954783	7531960	sshash.spneumo_pangenome_RASE_db.unitigs_k128.S_eulertigs.k_33.d_na	na	22.18	607000	2.44	79920	0.2	11016	Str	999908	24.62	607000	0.20001840169295576	8.852829840690651
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	33	na	9954783	85287027	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_na	na	na	na	11.729999999999999	208176	1.7799999999999998	188704	Neg	1000000	11.729999999999999	208176	1.7799999999999998	151.64891088032758
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	33	na	9954783	85287027	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_na	na	na	na	11.729999999999999	208176	2.05	188704	Pos	1000000	11.729999999999999	208176	2.05	151.64891088032758
spneumo_pangenome_RASE_db.unitigs_k128	1	cbl	none	33	na	9954783	85287027	cbl.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_na	na	na	na	11.729999999999999	208176	0.87	188704	Str	999908	11.729999999999999	208176	0.8700800473643575	151.64891088032758
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	33	na	9954783	4135665	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_33.d_na	na	55.58	554424	5.1	222380	3.14	7824	Neg	1000000	60.68	554424	3.14	6.287630780098371
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	33	na	9954783	4135665	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_33.d_na	na	55.58	554424	5.1	222380	4.67	7828	Pos	1000000	60.68	554424	4.67	6.29084531526202
spneumo_pangenome_RASE_db.unitigs_k128	1	fmsi	global	33	na	9954783	5689929	fmsi.spneumo_pangenome_RASE_db.unitigs_k128.S_global.k_33.d_na	na	55.58	554424	5.1	222380	1.27	9624	Str	999908	60.68	554424	1.270116850750269	7.734171603740634
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	33	0	9954783	11628536	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_0	na	na	na	25.03	1181680	0.97	40520	Neg	1000000	25.03	1181680	0.9700000000000001	32.56324120776917
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	33	0	9954783	11628536	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_0	na	na	na	25.03	1181680	2.5	40520	Pos	1000000	25.03	1181680	2.5	32.56324120776917
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	33	0	9954783	14117880	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_0	na	na	na	25.03	1181680	0.2	43088	Str	999908	25.03	1181680	0.20001840169295576	34.626972782832134
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	33	1	9954783	4756722	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_1	na	na	na	15.32	609732	4.5	33984	Neg	1000000	15.32	609732	4.5	27.31069075036593
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	33	1	9954783	4756722	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_1	na	na	na	15.32	609732	14.28	33984	Pos	1000000	15.32	609732	14.28	27.31069075036593
spneumo_pangenome_RASE_db.unitigs_k128	1	sbwt	none	33	1	9954783	6269178	sbwt.spneumo_pangenome_RASE_db.unitigs_k128.S_none.k_33.d_1	na	na	na	15.32	609732	2.21	35564	Str	999908	15.32	609732	2.2102033387071613	28.58043214000747
