genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed..9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer	SIalg	bits_per_kmer	bits_per_ref_kmer	Q_time_per_query_ms	plot	alg	algorithm	qTypeLabel
ec-pg-hq	1	sbwt	none	45	0	723362428	779314200	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_45.d_0	na	na	na	1569.9699999999998	64535112	7.88	790464	Pos	1000000	1569.9699999999998	64535112	7.879999999999999	8.742107352028519	sbwt - none	8.742107352028519	8.742107352028519	7.88	isol	3	SBWT-fast	+
ec-pg-hq	1	sbwt	none	45	0	723362428	962435472	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_45.d_0	na	na	na	1569.9699999999998	64535112	0.55	969108	Str	999936	1569.9699999999998	64535112	0.5500352022529442	10.71781405821094	sbwt - none	10.71781405821094	10.71781405821094	0.5500352022529442	stream	3	SBWT-fast	
ec-pg-hq	1	sbwt	none	45	1	723362428	275151706	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_45.d_1	na	na	na	906.31	33131080	16.09	298188	Neg	1000000	906.31	33131080	16.09	3.297799149723049	sbwt - none	3.2977991497230486	3.2977991497230486	16.09	isol	4	SBWT-small	-
ec-pg-hq	1	sbwt	none	45	1	723362428	275151706	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_45.d_1	na	na	na	906.31	33131080	53.52	298192	Pos	1000000	906.31	33131080	53.52	3.297843387575004	sbwt - none	3.297843387575004	3.297843387575004	53.52	isol	4	SBWT-small	+
ec-pg-hq	1	sbwt	none	45	1	723362428	386180026	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_45.d_1	na	na	na	906.31	33131080	2.7	406624	Str	999936	906.31	33131080	2.700172811059908	4.497043078383386	sbwt - none	4.497043078383386	4.497043078383386	2.700172811059908	stream	4	SBWT-small	
hg-t2t	0.1	SSHash	eulertigs	23	na	233724551	2371021734	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_23.d_na	na	1362.6299999999999	149297800	189.12	9501956	5.739999999999999	2319340	Neg	1000000	1551.75	149297800	5.739999999999999	79.38712437616363	SSHash - eulertigs	79.38712437616363	7.938712437616363	5.739999999999999	subsampl-isol	2	SSHash(spss)	-
hg-t2t	0.1	SSHash	eulertigs	23	na	233724551	2371021734	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_23.d_na	na	1362.6299999999999	149297800	189.12	9501956	5.79	2319340	Pos	1000000	1551.75	149297800	5.79	79.38712437616363	SSHash - eulertigs	79.38712437616363	7.938712437616363	5.79	subsampl-isol	2	SSHash(spss)	+
hg-t2t	0.1	SSHash	eulertigs	23	na	233724551	2371021734	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_23.d_na	na	1362.6299999999999	149297800	189.12	9501956	5.87	2319340	Str	999966	1551.75	149297800	5.870199586785951	79.38712437616363	SSHash - eulertigs	79.38712437616363	7.938712437616363	5.870199586785951	subsampl-stream	2	SSHash(spss)	
hg-t2t	0.1	cbl	none	23	na	233724551	1059439386	cbl.human_genome_assembly_chm13.v2.0.S_none.k_23.d_na	na	na	na	258.94	1896704	10.52	1595624	Neg	1000000	258.94	1896704	10.52	54.61553758637877	cbl - none	54.615537586378764	5.461553758637876	10.52	subsampl-isol	6	CBL	-
hg-t2t	0.1	cbl	none	23	na	233724551	1059439386	cbl.human_genome_assembly_chm13.v2.0.S_none.k_23.d_na	na	na	na	258.94	1896704	8.64	1595624	Pos	1000000	258.94	1896704	8.64	54.61553758637877	cbl - none	54.615537586378764	5.461553758637876	8.64	subsampl-isol	6	CBL	+
hg-t2t	0.1	cbl	none	23	na	233724551	1059439386	cbl.human_genome_assembly_chm13.v2.0.S_none.k_23.d_na	na	na	na	258.94	1896704	8.21	1595624	Str	999966	258.94	1896704	8.210279149491084	54.61553758637877	cbl - none	54.615537586378764	5.461553758637876	8.210279149491084	subsampl-stream	6	CBL	
hg-t2t	0.1	fmsi	global	23	na	233724551	477605640	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_23.d_na	na	3523.06	10997820	488.72	23285928	9.44	491712	Neg	1000000	4011.78	23285928	9.44	16.830478369386192	fmsi - global	16.830478369386192	1.6830478369386193	9.44	subsampl-isol	7	FMSI(superstr)	-
hg-t2t	0.1	fmsi	global	23	na	233724551	477605640	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_23.d_na	na	3523.06	10997820	488.72	23285928	10.52	491716	Pos	1000000	4011.78	23285928	10.52	16.83061528268804	fmsi - global	16.83061528268804	1.6830615282688042	10.52	subsampl-isol	7	FMSI(superstr)	+
hg-t2t	0.1	fmsi	global	23	na	233724551	652905336	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_23.d_na	na	3523.06	10997820	488.72	23285928	5.319999999999999	662908	Str	999966	4011.78	23285928	5.320180886150129	22.690230775114426	fmsi - global	22.690230775114422	2.2690230775114424	5.320180886150128	subsampl-stream	7	FMSI(superstr)	
hg-t2t	0.1	sbwt	none	23	0	233724551	1956243000	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_0	na	na	na	23796.11	138504424	3.25	1939772	Neg	1000000	23796.11	138504424	3.25	66.39514733734583	sbwt - none	66.39514733734583	6.6395147337345835	3.25	subsampl-isol	3	SBWT-fast	-
hg-t2t	0.1	sbwt	none	23	0	233724551	1956243000	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_0	na	na	na	23796.11	138504424	3.45	1939772	Pos	1000000	23796.11	138504424	3.45	66.39514733734583	sbwt - none	66.39514733734583	6.6395147337345835	3.45	subsampl-isol	3	SBWT-fast	+
hg-t2t	0.1	sbwt	none	23	0	233724551	2416288696	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_0	na	na	na	23796.11	138504424	1.91	2388996	Str	999966	23796.11	138504424	1.910064942208035	81.77133261451853	sbwt - none	81.77133261451853	8.177133261451853	1.9100649422080351	subsampl-stream	3	SBWT-fast	
hg-t2t	0.1	sbwt	none	23	1	233724551	810014066	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_1	na	na	na	10999.7	96554428	32.45	820476	Neg	1000000	10999.7	96554428	32.45	28.083519561451634	sbwt - none	28.083519561451634	2.8083519561451635	32.45	subsampl-isol	4	SBWT-small	-
hg-t2t	0.1	sbwt	none	23	1	233724551	810014066	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_1	na	na	na	10999.7	96554428	27.49	820476	Pos	1000000	10999.7	96554428	27.49	28.083519561451634	sbwt - none	28.083519561451634	2.8083519561451635	27.49	subsampl-isol	4	SBWT-small	+
hg-t2t	0.1	sbwt	none	23	1	233724551	1058254234	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_1	na	na	na	10999.7	96554428	12.73	1062908	Str	999966	10999.7	96554428	12.73043283471638	36.38156095976413	sbwt - none	36.38156095976413	3.638156095976413	12.73043283471638	subsampl-stream	4	SBWT-small	
hg-t2t	1	SSHash	eulertigs	11	na	2097099	3606852	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_11.d_na	na	382.01	1482176	0.39	56624	1.58	7120	Neg	1000000	382.4	1482176	1.58	27.161330962439063	SSHash - eulertigs	27.161330962439063	27.161330962439063	1.58	isol	2	SSHash(spss)	-
hg-t2t	1	SSHash	eulertigs	11	na	2097099	3606852	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_11.d_na	na	382.01	1482176	0.39	56624	1.58	7120	Pos	1000000	382.4	1482176	1.58	27.161330962439063	SSHash - eulertigs	27.161330962439063	27.161330962439063	1.58	isol	2	SSHash(spss)	+
hg-t2t	1	SSHash	eulertigs	11	na	2097099	3606852	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_11.d_na	na	382.01	1482176	0.39	56624	1.18	7120	Str	999920	382.4	1482176	1.180094407552604	27.161330962439063	SSHash - eulertigs	27.161330962439063	27.161330962439063	1.1800944075526043	stream	2	SSHash(spss)	
hg-t2t	1	cbl	none	11	na	2097099	4755599	cbl.human_genome_assembly_chm13.v2.0.S_none.k_11.d_na	na	na	na	442.63	534716	0.42	18496	Neg	1000000	442.63	534716	0.42	70.55842380354957	cbl - none	70.55842380354957	70.55842380354957	0.42	isol	6	CBL	-
hg-t2t	1	cbl	none	11	na	2097099	4755599	cbl.human_genome_assembly_chm13.v2.0.S_none.k_11.d_na	na	na	na	442.63	534716	0.44	18480	Pos	1000000	442.63	534716	0.44	70.49738710475758	cbl - none	70.49738710475758	70.49738710475758	0.44	isol	6	CBL	+
hg-t2t	1	cbl	none	11	na	2097099	4755599	cbl.human_genome_assembly_chm13.v2.0.S_none.k_11.d_na	na	na	na	442.63	534716	0.19	18496	Str	999920	442.63	534716	0.19001520121609727	70.55842380354957	cbl - none	70.55842380354957	70.55842380354957	0.1900152012160973	stream	6	CBL	
hg-t2t	1	fmsi	global	11	na	2097099	553639	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_11.d_na	na	164.67	281048	0.28	40672	1.35	4400	Neg	1000000	164.95	281048	1.35	16.785092167799423	fmsi - global	16.785092167799423	16.785092167799423	1.35	isol	7	FMSI(superstr)	-
hg-t2t	1	fmsi	global	11	na	2097099	553639	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_11.d_na	na	164.67	281048	0.28	40672	1.33	4400	Pos	1000000	164.95	281048	1.33	16.785092167799423	fmsi - global	16.785092167799423	16.785092167799423	1.33	isol	7	FMSI(superstr)	+
hg-t2t	1	fmsi	global	11	na	2097099	815807	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_11.d_na	na	164.67	281048	0.28	40672	0.58	4532	Str	999920	164.95	281048	0.580046403712297	17.288644932833403	fmsi - global	17.288644932833403	17.288644932833403	0.580046403712297	stream	7	FMSI(superstr)	
hg-t2t	1	sbwt	none	11	0	2097099	3276952	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_0	na	na	na	152.15	3666804	0.5	32376	Neg	1000000	152.15	3666804	0.5	123.50776000560776	sbwt - none	123.50776000560775	123.50776000560775	0.5	isol	3	SBWT-fast	-
hg-t2t	1	sbwt	none	11	0	2097099	3276952	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_0	na	na	na	152.15	3666804	0.47	32376	Pos	1000000	152.15	3666804	0.47	123.50776000560776	sbwt - none	123.50776000560775	123.50776000560775	0.47	isol	3	SBWT-fast	+
hg-t2t	1	sbwt	none	11	0	2097099	3801232	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_0	na	na	na	152.15	3666804	0.13	32900	Str	999920	152.15	3666804	0.13001040083206658	125.50671189104568	sbwt - none	125.50671189104568	125.50671189104568	0.13001040083206655	stream	3	SBWT-fast	
hg-t2t	1	sbwt	none	11	1	2097099	3336718	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_1	na	na	na	45.06	3207552	1.13	32436	Neg	1000000	45.06	3207552	1.13	123.73664762607774	sbwt - none	123.73664762607774	123.73664762607774	1.13	isol	4	SBWT-small	-
hg-t2t	1	sbwt	none	11	1	2097099	3336718	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_1	na	na	na	45.06	3207552	1.06	32436	Pos	1000000	45.06	3207552	1.06	123.73664762607774	sbwt - none	123.73664762607774	123.73664762607774	1.06	isol	4	SBWT-small	+
hg-t2t	1	sbwt	none	11	1	2097099	3860894	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_1	na	na	na	45.06	3207552	0.30000000000000004	32960	Str	999920	45.06	3207552	0.30002400192015366	125.73559951151567	sbwt - none	125.73559951151567	125.73559951151567	0.30002400192015366	stream	4	SBWT-small	
hg-t2t	1	SSHash	eulertigs	13	na	32387410	66009872	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_13.d_na	na	627.24	13697132	7.209999999999999	738852	2.05	68128	Neg	1000000	634.45	13697132	2.05	16.82826752741266	SSHash - eulertigs	16.82826752741266	16.82826752741266	2.05	isol	2	SSHash(spss)	-
hg-t2t	1	SSHash	eulertigs	13	na	32387410	66009872	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_13.d_na	na	627.24	13697132	7.209999999999999	738852	2.32	68128	Pos	1000000	634.45	13697132	2.32	16.82826752741266	SSHash - eulertigs	16.82826752741266	16.82826752741266	2.32	isol	2	SSHash(spss)	+
hg-t2t	1	SSHash	eulertigs	13	na	32387410	66009872	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_13.d_na	na	627.24	13697132	7.209999999999999	738852	1.4	68128	Str	999936	634.45	13697132	1.400089605734767	16.82826752741266	SSHash - eulertigs	16.82826752741266	16.82826752741266	1.400089605734767	stream	2	SSHash(spss)	
hg-t2t	1	cbl	none	13	na	32387410	73680485	cbl.human_genome_assembly_chm13.v2.0.S_none.k_13.d_na	na	na	na	941.14	627760	2.0900000000000003	105676	Neg	1000000	941.14	627760	2.0900000000000003	26.10298260960046	cbl - none	26.10298260960046	26.10298260960046	2.0900000000000003	isol	6	CBL	-
hg-t2t	1	cbl	none	13	na	32387410	73680485	cbl.human_genome_assembly_chm13.v2.0.S_none.k_13.d_na	na	na	na	941.14	627760	2	105532	Pos	1000000	941.14	627760	2	26.067413232487564	cbl - none	26.067413232487564	26.067413232487564	2	isol	6	CBL	+
hg-t2t	1	cbl	none	13	na	32387410	73680485	cbl.human_genome_assembly_chm13.v2.0.S_none.k_13.d_na	na	na	na	941.14	627760	1.44	105544	Str	999936	941.14	627760	1.4400921658986174	26.07037734724697	cbl - none	26.07037734724697	26.07037734724697	1.4400921658986174	stream	6	CBL	
hg-t2t	1	fmsi	global	13	na	32387410	9077611	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_13.d_na	na	246.20999999999998	1512984	9.67	587192	1.79	13060	Neg	1000000	255.88	1512984	1.79	3.2259448964890987	fmsi - global	3.2259448964890987	3.2259448964890987	1.79	isol	7	FMSI(superstr)	-
hg-t2t	1	fmsi	global	13	na	32387410	9077611	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_13.d_na	na	246.20999999999998	1512984	9.67	587192	2.85	13280	Pos	1000000	255.88	1512984	2.85	3.28028700041158	fmsi - global	3.2802870004115796	3.2802870004115796	2.85	isol	7	FMSI(superstr)	+
hg-t2t	1	fmsi	global	13	na	32387410	13226099	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_13.d_na	na	246.20999999999998	1512984	9.67	587192	0.76	17024	Str	999936	255.88	1512984	0.7600486431131592	4.2050908053468925	fmsi - global	4.2050908053468925	4.2050908053468925	0.7600486431131592	stream	7	FMSI(superstr)	
hg-t2t	1	sbwt	none	13	0	32387410	35460440	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_0	na	na	na	128.02	4169332	0.93	63780	Neg	1000000	128.02	4169332	0.93	15.754269946253808	sbwt - none	15.754269946253807	15.754269946253807	0.93	isol	3	SBWT-fast	-
hg-t2t	1	sbwt	none	13	0	32387410	35460440	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_0	na	na	na	128.02	4169332	0.92	63780	Pos	1000000	128.02	4169332	0.92	15.754269946253808	sbwt - none	15.754269946253807	15.754269946253807	0.92	isol	3	SBWT-fast	+
hg-t2t	1	sbwt	none	13	0	32387410	43557296	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_0	na	na	na	128.02	4169332	0.2	71756	Str	999936	128.02	4169332	0.2000128008192524	17.724418223007028	sbwt - none	17.724418223007028	17.724418223007028	0.20001280081925243	stream	3	SBWT-fast	
hg-t2t	1	sbwt	none	13	1	32387410	35238106	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_1	na	na	na	64.45	3597276	3.94	63636	Neg	1000000	64.45	3597276	3.94	15.71870056914091	sbwt - none	15.71870056914091	15.71870056914091	3.94	isol	4	SBWT-small	-
hg-t2t	1	sbwt	none	13	1	32387410	35238106	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_1	na	na	na	64.45	3597276	4.2700000000000005	63856	Pos	1000000	64.45	3597276	4.2700000000000005	15.77304267306339	sbwt - none	15.77304267306339	15.77304267306339	4.27	isol	4	SBWT-small	+
hg-t2t	1	sbwt	none	13	1	32387410	43033522	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_1	na	na	na	64.45	3597276	0.86	71484	Str	999936	64.45	3597276	0.8600550435227855	17.657231621793777	sbwt - none	17.657231621793777	17.657231621793777	0.8600550435227855	stream	4	SBWT-small	
hg-t2t	1	SSHash	eulertigs	15	na	334394692	868177352	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_15.d_na	na	3024.6899999999996	126716064	102.34	5079004	4.68	851648	Neg	1000000	3127.03	126716064	4.68	20.37467747843318	SSHash - eulertigs	20.37467747843318	20.37467747843318	4.68	isol	2	SSHash(spss)	-
hg-t2t	1	SSHash	eulertigs	15	na	334394692	868177352	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_15.d_na	na	3024.6899999999996	126716064	102.34	5079004	5.34	851648	Pos	1000000	3127.03	126716064	5.34	20.37467747843318	SSHash - eulertigs	20.37467747843318	20.37467747843318	5.34	isol	2	SSHash(spss)	+
hg-t2t	1	SSHash	eulertigs	15	na	334394692	868177352	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_15.d_na	na	3024.6899999999996	126716064	102.34	5079004	2.69	851652	Str	999856	3127.03	126716064	2.6903874157878733	20.37477317373208	SSHash - eulertigs	20.374773173732077	20.374773173732077	2.6903874157878733	stream	2	SSHash(spss)	
hg-t2t	1	cbl	none	15	na	334394692	793880089	cbl.human_genome_assembly_chm13.v2.0.S_none.k_15.d_na	na	na	na	1170.0600000000002	1791392	7.77	1133372	Neg	1000000	1170.0600000000002	1791392	7.77	27.11459307494032	cbl - none	27.114593074940316	27.114593074940316	7.77	isol	6	CBL	-
hg-t2t	1	cbl	none	15	na	334394692	793880089	cbl.human_genome_assembly_chm13.v2.0.S_none.k_15.d_na	na	na	na	1170.0600000000002	1791392	10.260000000000002	1133388	Pos	1000000	1170.0600000000002	1791392	10.260000000000002	27.1149758561359	cbl - none	27.1149758561359	27.1149758561359	10.260000000000002	isol	6	CBL	+
hg-t2t	1	cbl	none	15	na	334394692	793880089	cbl.human_genome_assembly_chm13.v2.0.S_none.k_15.d_na	na	na	na	1170.0600000000002	1791392	10.84	1133396	Str	999856	1170.0600000000002	1791392	10.841561184810612	27.11516724673369	cbl - none	27.11516724673369	27.11516724673369	10.841561184810613	stream	6	CBL	
hg-t2t	1	fmsi	global	15	na	334394692	112166216	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_15.d_na	na	1100.15	15274316	134.83999999999995	6363716	5.11	119288	Neg	1000000	1234.99	15274316	5.11	2.8538252036608283	fmsi - global	2.8538252036608283	2.8538252036608283	5.11	isol	7	FMSI(superstr)	-
hg-t2t	1	fmsi	global	15	na	334394692	112166216	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_15.d_na	na	1100.15	15274316	134.83999999999995	6363716	5.96	119292	Pos	1000000	1234.99	15274316	5.96	2.853920898959724	fmsi - global	2.853920898959724	2.853920898959724	5.96	isol	7	FMSI(superstr)	+
hg-t2t	1	fmsi	global	15	na	334394692	160051496	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_15.d_na	na	1100.15	15274316	134.83999999999995	6363716	2.37	166052	Str	999856	1234.99	15274316	2.370341329151397	3.972598943047816	fmsi - global	3.972598943047816	3.972598943047816	2.370341329151398	stream	7	FMSI(superstr)	
hg-t2t	1	sbwt	none	15	0	334394692	356343192	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_0	na	na	na	528.18	34985860	1.93	377156	Neg	1000000	528.18	34985860	1.93	9.023014037555356	sbwt - none	9.023014037555356	9.023014037555356	1.93	isol	3	SBWT-fast	-
hg-t2t	1	sbwt	none	15	0	334394692	356343192	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_0	na	na	na	528.18	34985860	3.01	377360	Pos	1000000	528.18	34985860	3.01	9.027894497799029	sbwt - none	9.027894497799027	9.027894497799027	3.01	isol	3	SBWT-fast	+
hg-t2t	1	sbwt	none	15	0	334394692	439941872	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_0	na	na	na	528.18	34985860	0.79	458800	Str	999856	528.18	34985860	0.7901137763837993	10.976250783310878	sbwt - none	10.976250783310878	10.976250783310878	0.7901137763837993	stream	3	SBWT-fast	
hg-t2t	1	sbwt	none	15	1	334394692	306130626	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_1	na	na	na	349.97	17506172	11.77	328380	Neg	1000000	349.97	17506172	11.77	7.856105562823946	sbwt - none	7.856105562823946	7.856105562823946	11.77	isol	4	SBWT-small	-
hg-t2t	1	sbwt	none	15	1	334394692	306130626	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_1	na	na	na	349.97	17506172	12.52	328388	Pos	1000000	349.97	17506172	12.52	7.856296953421737	sbwt - none	7.856296953421737	7.856296953421737	12.52	isol	4	SBWT-small	+
hg-t2t	1	sbwt	none	15	1	334394692	374639066	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_1	na	na	na	349.97	17506172	2.98	395300	Str	999856	349.97	17506172	2.9804291818021795	9.457087913345228	sbwt - none	9.457087913345227	9.457087913345227	2.9804291818021795	stream	4	SBWT-small	
hg-t2t	1	SSHash	prophasm	17	na	1394700246	4217559658	sshash.human_genome_assembly_chm13.v2.0.S_prophasm.k_17.d_na	na	3781.5699999999997	57312044	696.83	22028884	5.61	4123124	Neg	1000000	4478.4	57312044	5.61	23.65023745754756	SSHash - prophasm	23.65023745754756	23.65023745754756	5.61	isol	2	SSHash(spss)	-
hg-t2t	1	SSHash	prophasm	17	na	1394700246	4217559658	sshash.human_genome_assembly_chm13.v2.0.S_prophasm.k_17.d_na	na	3781.5699999999997	57312044	696.83	22028884	6.57	4123124	Pos	1000000	4478.4	57312044	6.57	23.65023745754756	SSHash - prophasm	23.65023745754756	23.65023745754756	6.57	isol	2	SSHash(spss)	+
hg-t2t	1	SSHash	prophasm	17	na	1394700246	4217559658	sshash.human_genome_assembly_chm13.v2.0.S_prophasm.k_17.d_na	na	3781.5699999999997	57312044	696.83	22028884	3.15	4123124	Str	999964	4478.4	57312044	3.1501134040825467	23.65023745754756	SSHash - prophasm	23.65023745754756	23.65023745754756	3.150113404082547	stream	2	SSHash(spss)	
hg-t2t	1	cbl	none	17	na	1394700246	4322994611	cbl.human_genome_assembly_chm13.v2.0.S_none.k_17.d_na	na	na	na	1683.07	5577572	30.1	3586236	Neg	1000000	1683.07	5577572	30.1	20.57064812477276	cbl - none	20.570648124772756	20.570648124772756	30.1	isol	6	CBL	-
hg-t2t	1	cbl	none	17	na	1394700246	4322994611	cbl.human_genome_assembly_chm13.v2.0.S_none.k_17.d_na	na	na	na	1683.07	5577572	29.71	3586236	Pos	1000000	1683.07	5577572	29.71	20.57064812477276	cbl - none	20.570648124772756	20.570648124772756	29.71	isol	6	CBL	+
hg-t2t	1	cbl	none	17	na	1394700246	4322994611	cbl.human_genome_assembly_chm13.v2.0.S_none.k_17.d_na	na	na	na	1683.07	5577572	29.18	3586236	Str	999964	1683.07	5577572	29.18105051781864	20.57064812477276	cbl - none	20.570648124772756	20.570648124772756	29.18105051781864	stream	6	CBL	
hg-t2t	1	fmsi	global	17	na	1394700246	500233698	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_17.d_na	na	4236.719999999999	63511588	583.51	27359808	8.950000000000001	517572	Neg	1000000	4820.23	63511588	8.950000000000001	2.968792765237671	fmsi - global	2.968792765237671	2.968792765237671	8.950000000000001	isol	7	FMSI(superstr)	-
hg-t2t	1	fmsi	global	17	na	1394700246	500233698	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_17.d_na	na	4236.719999999999	63511588	583.51	27359808	7.82	517572	Pos	1000000	4820.23	63511588	7.819999999999999	2.968792765237671	fmsi - global	2.968792765237671	2.968792765237671	7.82	isol	7	FMSI(superstr)	+
hg-t2t	1	fmsi	global	17	na	1394700246	706207258	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_17.d_na	na	4236.719999999999	63511588	583.51	27359808	2.52	718720	Str	999964	4820.23	63511588	2.520090723266037	4.122577605109277	fmsi - global	4.122577605109277	4.122577605109277	2.5200907232660374	stream	7	FMSI(superstr)	
hg-t2t	1	sbwt	none	17	0	1394700246	1482917784	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_0	na	na	na	1320.95	35769264	2.73	1477540	Neg	1000000	1320.95	35769264	2.73	8.475168792649658	sbwt - none	8.475168792649658	8.475168792649658	2.73	isol	3	SBWT-fast	-
hg-t2t	1	sbwt	none	17	0	1394700246	1482917784	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_0	na	na	na	1320.95	35769264	4.02	1477540	Pos	1000000	1320.95	35769264	4.02	8.475168792649658	sbwt - none	8.475168792649658	8.475168792649658	4.02	isol	3	SBWT-fast	+
hg-t2t	1	sbwt	none	17	0	1394700246	1831592848	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_0	na	na	na	1320.95	35769264	2.48	1818116	Str	999964	1320.95	35769264	2.480089283214196	10.428712579434077	sbwt - none	10.428712579434075	10.428712579434075	2.4800892832141956	stream	3	SBWT-fast	
hg-t2t	1	sbwt	none	17	1	1394700246	894865826	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_1	na	na	na	775.84	17897920	23.23	903344	Neg	1000000	775.84	17897920	23.23	5.181580788220496	sbwt - none	5.181580788220496	5.181580788220496	23.23	isol	4	SBWT-small	-
hg-t2t	1	sbwt	none	17	1	1394700246	894865826	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_1	na	na	na	775.84	17897920	23.11	903344	Pos	1000000	775.84	17897920	23.11	5.181580788220496	sbwt - none	5.181580788220496	5.181580788220496	23.11	isol	4	SBWT-small	+
hg-t2t	1	sbwt	none	17	1	1394700246	1106243018	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_1	na	na	na	775.84	17897920	6.76	1109776	Str	999964	775.84	17897920	6.760243368761275	6.365674649777039	sbwt - none	6.365674649777039	6.365674649777039	6.760243368761276	stream	4	SBWT-small	
hg-t2t	1	SSHash	eulertigs	19	na	2075285640	5681230788	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_19.d_na	na	4756.7	195718140	1420.2	26534816	4.57	5553340	Neg	1000000	6176.9	195718140	4.57	21.407520557025585	SSHash - eulertigs	21.407520557025585	21.407520557025585	4.57	isol	2	SSHash(spss)	-
hg-t2t	1	SSHash	eulertigs	19	na	2075285640	5681230788	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_19.d_na	na	4756.7	195718140	1420.2	26534816	4.93	5553340	Pos	1000000	6176.9	195718140	4.93	21.407520557025585	SSHash - eulertigs	21.407520557025585	21.407520557025585	4.93	isol	2	SSHash(spss)	+
hg-t2t	1	SSHash	eulertigs	19	na	2075285640	5681230788	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_19.d_na	na	4756.7	195718140	1420.2	26534816	2.88	5553340	Str	999972	6176.9	195718140	2.8800806422579828	21.407520557025585	SSHash - eulertigs	21.407520557025585	21.407520557025585	2.880080642257983	stream	2	SSHash(spss)	
